Formulation_ID,Cationic_Lipid_Mass_Ratio,Phospholipid_Mass_Ratio,Cholesterol_Mass_Ratio,PEG_Lipid_Mass_Ratio,Helper_lipid_ID,Amine,Tail,Lipid_name,Library_ID,Experiment_ID,Purity,Mix_type,Cargo_type,Experimenter_ID,Model_type,Target_or_delivered_gene,Delivery_target,Route_of_administration,Experiment_weight,Goal,Batch_or_individual_or_barcoded,Value_name,screen_id,Comment,Amine_number,Full_SMILES,Amine_SMILES,Tail_length,Num_tails,Ketone,Isocyanide,Is_cyclic,Formulation,Batch_or_individual,Random_id,4CR_Lipid_name,Aldehyde,Carboxylic_acid,Amine_name,Tail_name,Linker,MolWt,Tail_count,Num tails,Common_name,Ester,Disulfide,Total_radiance,Form_comment,molecular_weight
Form 13,50.9,16.4,16.8,15.9,DOTAP,RM_branched_ester_M94,RM_branched_ester_R13,RM_branched_ester_M94_R13,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 14,50.0,24.5,10.6,14.8,DOPE,RM_branched_ester_M94,RM_branched_ester_R13,RM_branched_ester_M94_R13,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 15,59.1,26.4,11.4,3.2,DOPE,RM_branched_ester_M94,RM_branched_ester_R13,RM_branched_ester_M94_R13,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 1,52.1,15.6,23.5,8.8,DOPE,RM_branched_ester_M94,RM_branched_ester_R14,RM_branched_ester_M94_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 2,50.1,24.6,16.8,8.5,DOTAP,RM_branched_ester_M94,RM_branched_ester_R14,RM_branched_ester_M94_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 3,41.8,38.2,16.3,3.8,DOTAP,RM_branched_ester_M94,RM_branched_ester_R14,RM_branched_ester_M94_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 4,48.7,16.7,25.2,9.4,DOPE,RM_branched_ester_M94,RM_branched_ester_R14,RM_branched_ester_M94_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 5,49.7,9.3,24.2,16.8,DOPE,RM_branched_ester_M94,RM_branched_ester_R14,RM_branched_ester_M94_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 6,76.2,8.3,12.5,3.0,DOPE,RM_branched_ester_M94,RM_branched_ester_R14,RM_branched_ester_M94_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 8,34.1,33.5,28.4,4.0,DOPE,RM_branched_ester_M94,RM_branched_ester_R14,RM_branched_ester_M94_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 9,69.4,7.1,9.8,13.7,DOTAP,RM_branched_ester_M94,RM_branched_ester_R14,RM_branched_ester_M94_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 10,66.4,8.1,16.2,9.3,DOTAP,RM_branched_ester_M94,RM_branched_ester_R14,RM_branched_ester_M94_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 11,50.8,23.4,10.8,15.0,DOPE,RM_branched_ester_M94,RM_branched_ester_R14,RM_branched_ester_M94_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 12,75.5,10.8,10.7,3.0,DOTAP,RM_branched_ester_M94,RM_branched_ester_R14,RM_branched_ester_M94_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 13,50.9,16.4,16.8,15.9,DOTAP,RM_branched_ester_M94,RM_branched_ester_R14,RM_branched_ester_M94_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 14,50.0,24.5,10.6,14.8,DOPE,RM_branched_ester_M94,RM_branched_ester_R14,RM_branched_ester_M94_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 15,59.1,26.4,11.4,3.2,DOPE,RM_branched_ester_M94,RM_branched_ester_R14,RM_branched_ester_M94_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 18,69.1,7.5,9.8,13.6,DOPE,RM_branched_ester_M94,RM_branched_ester_R14,RM_branched_ester_M94_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 19,50.0,8.8,24.3,16.9,DOTAP,RM_branched_ester_M94,RM_branched_ester_R14,RM_branched_ester_M94_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 20,60.0,25.1,11.6,3.2,DOTAP,RM_branched_ester_M94,RM_branched_ester_R14,RM_branched_ester_M94_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 22,60.1,10.1,26.2,3.6,DOPE,RM_branched_ester_M94,RM_branched_ester_R14,RM_branched_ester_M94_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 23,60.4,9.5,26.4,3.7,DOTAP,RM_branched_ester_M94,RM_branched_ester_R14,RM_branched_ester_M94_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 24,32.8,27.0,27.9,12.4,DOTAP,RM_branched_ester_M94,RM_branched_ester_R14,RM_branched_ester_M94_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 1 + DSPC,52.1,15.6,23.5,8.8,DSPC,RM_branched_ester_M94,RM_branched_ester_R14,RM_branched_ester_M94_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 22 + DSPC,60.1,10.1,26.2,3.6,DSPC,RM_branched_ester_M94,RM_branched_ester_R14,RM_branched_ester_M94_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 8,34.1,33.5,28.4,4.0,DOPE,RM_branched_ester_M95,RM_branched_ester_R14,RM_branched_ester_M95_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 9,69.4,7.1,9.8,13.7,DOTAP,RM_branched_ester_M95,RM_branched_ester_R14,RM_branched_ester_M95_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 10,66.4,8.1,16.2,9.3,DOTAP,RM_branched_ester_M95,RM_branched_ester_R14,RM_branched_ester_M95_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 11,50.8,23.4,10.8,15.0,DOPE,RM_branched_ester_M95,RM_branched_ester_R14,RM_branched_ester_M95_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 12,75.5,10.8,10.7,3.0,DOTAP,RM_branched_ester_M95,RM_branched_ester_R14,RM_branched_ester_M95_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 13,50.9,16.4,16.8,15.9,DOTAP,RM_branched_ester_M95,RM_branched_ester_R14,RM_branched_ester_M95_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 14,50.0,24.5,10.6,14.8,DOPE,RM_branched_ester_M95,RM_branched_ester_R14,RM_branched_ester_M95_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 15,59.1,26.4,11.4,3.2,DOPE,RM_branched_ester_M95,RM_branched_ester_R14,RM_branched_ester_M95_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 16,41.8,20.6,26.5,11.1,DOPE,RM_branched_ester_M95,RM_branched_ester_R14,RM_branched_ester_M95_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 17,30.5,28.1,23.3,18.1,DOTAP,RM_branched_ester_M95,RM_branched_ester_R14,RM_branched_ester_M95_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 18,69.1,7.5,9.8,13.6,DOPE,RM_branched_ester_M95,RM_branched_ester_R14,RM_branched_ester_M95_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 19,50.0,8.8,24.3,16.9,DOTAP,RM_branched_ester_M95,RM_branched_ester_R14,RM_branched_ester_M95_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 20,60.0,25.1,11.6,3.2,DOTAP,RM_branched_ester_M95,RM_branched_ester_R14,RM_branched_ester_M95_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 22,60.1,10.1,26.2,3.6,DOPE,RM_branched_ester_M95,RM_branched_ester_R14,RM_branched_ester_M95_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 23,60.4,9.5,26.4,3.7,DOTAP,RM_branched_ester_M95,RM_branched_ester_R14,RM_branched_ester_M95_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 24,32.8,27.0,27.9,12.4,DOTAP,RM_branched_ester_M95,RM_branched_ester_R14,RM_branched_ester_M95_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 1 + DSPC,52.1,15.6,23.5,8.8,DSPC,RM_branched_ester_M95,RM_branched_ester_R14,RM_branched_ester_M95_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form 22 + DSPC,60.1,10.1,26.2,3.6,DSPC,RM_branched_ester_M95,RM_branched_ester_R14,RM_branched_ester_M95_R14,RM_Michael_addition_branched,A549_form_screen,Pure,Hand,mRNA,jwitten,A549,FFL,lung_epithelium,in_vitro,1.0,max,Individual,log luminescence,A549_form_screen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M03,RM_branched_ester_R01,RM_branched_ester_M03_R01,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M03,RM_branched_ester_R10,RM_branched_ester_M03_R10,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M03,RM_branched_ester_R11,RM_branched_ester_M03_R11,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M03,RM_branched_ester_R12,RM_branched_ester_M03_R12,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M03,RM_branched_ester_R13,RM_branched_ester_M03_R13,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M03,RM_branched_ester_R14,RM_branched_ester_M03_R14,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M03,RM_branched_ester_R15,RM_branched_ester_M03_R15,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M03,RM_branched_ester_R16,RM_branched_ester_M03_R16,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M03,RM_branched_ester_R02,RM_branched_ester_M03_R02,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M03,RM_branched_ester_R03,RM_branched_ester_M03_R03,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M03,RM_branched_ester_R04,RM_branched_ester_M03_R04,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M03,RM_branched_ester_R05,RM_branched_ester_M03_R05,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M03,RM_branched_ester_R06,RM_branched_ester_M03_R06,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M03,RM_branched_ester_R07,RM_branched_ester_M03_R07,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M03,RM_branched_ester_R08,RM_branched_ester_M03_R08,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M03,RM_branched_ester_R09,RM_branched_ester_M03_R09,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M40,RM_branched_ester_R01,RM_branched_ester_M40_R01,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M40,RM_branched_ester_R10,RM_branched_ester_M40_R10,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M40,RM_branched_ester_R11,RM_branched_ester_M40_R11,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M40,RM_branched_ester_R12,RM_branched_ester_M40_R12,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M40,RM_branched_ester_R13,RM_branched_ester_M40_R13,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M40,RM_branched_ester_R14,RM_branched_ester_M40_R14,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M40,RM_branched_ester_R15,RM_branched_ester_M40_R15,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M40,RM_branched_ester_R16,RM_branched_ester_M40_R16,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M40,RM_branched_ester_R02,RM_branched_ester_M40_R02,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M40,RM_branched_ester_R03,RM_branched_ester_M40_R03,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M40,RM_branched_ester_R04,RM_branched_ester_M40_R04,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M40,RM_branched_ester_R05,RM_branched_ester_M40_R05,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M40,RM_branched_ester_R06,RM_branched_ester_M40_R06,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M40,RM_branched_ester_R07,RM_branched_ester_M40_R07,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M40,RM_branched_ester_R08,RM_branched_ester_M40_R08,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauffman,,,,,DOPE,RM_branched_ester_M40,RM_branched_ester_R09,RM_branched_ester_M40_R09,RM_Michael_addition_branched,Luke_Raj_Branched_ester,Pure,Microfluidic,mRNA,lrhym,Mouse,Peptide_barcode,liver,intravenous,3.0,max,Barcoded,Peptide abundance,Luke_Raj_Branched_ester,,,,,,,,,,,,,,,,,,,,,,,,,,,
